millis	acc_0	acc_1	acc_2	gyr_0	gyr_1	gyr_2	mag_0	mag_1	mag_2	Longitude	Latitude	velN	velE	Throttle	Steering
235009	12	-7	-317	6	1	132	-656	-7425	-8584	nan	nan	nan	nan	103	183
235049	12	-7	-313	5	2	133	-633	-7336	-8610	nan	nan	nan	nan	102	182
235089	10	-6	-313	6	1	132	-644	-7291	-8674	nan	nan	nan	nan	100	181
235129	12	-8	-316	6	2	132	-621	-7380	-8686	nan	nan	nan	nan	99	179
235169	12	-6	-315	5	2	132	-587	-7414	-8660	nan	nan	nan	nan	98	178
235211	11	-8	-314	6	1	132	-644	-7402	-8635	nan	nan	nan	nan	95	177
235251	12	-7	-314	6	1	132	-668	-7436	-8622	nan	nan	nan	nan	103	183
235291	11	-7	-314	6	1	132	-679	-7425	-8597	nan	nan	nan	nan	101	181
235331	12	-6	-313	6	1	133	-633	-7358	-8597	nan	nan	nan	nan	98	178
235371	12	-6	-314	6	1	132	-576	-7369	-8622	nan	nan	nan	nan	105	184
235411	11	-7	-314	6	1	132	-610	-7325	-8648	nan	nan	nan	nan	107	186
235451	11	-6	-313	6	1	132	-587	-7391	-8648	nan	nan	nan	nan	102	183
235528	11	-6	-314	6	1	132	-644	-7391	-8635	nan	nan	nan	nan	106	228
235568	11	-6	-314	6	1	132	-599	-7391	-8648	nan	nan	nan	nan	103	196
235608	11	-6	-313	6	1	132	-610	-7314	-8610	nan	nan	nan	nan	101	186
235648	12	-6	-315	6	1	132	-621	-7325	-8674	nan	nan	nan	nan	104	185
235688	11	-6	-313	5	1	133	-633	-7336	-8622	nan	nan	nan	nan	101	182
235728	12	-6	-313	5	1	132	-633	-7325	-8610	nan	nan	nan	nan	101	182
235768	11	-7	-314	5	1	132	-599	-7402	-8597	nan	nan	nan	nan	94	175
235808	12	-7	-313	6	1	132	-610	-7402	-8635	nan	nan	nan	nan	99	179
235850	11	-7	-315	5	1	132	-656	-7425	-8648	nan	nan	nan	nan	102	185
235890	12	-6	-315	6	1	132	-644	-7402	-8686	nan	nan	nan	nan	93	174
235930	12	-7	-315	6	0	132	-633	-7414	-8686	nan	nan	nan	nan	99	179
235970	11	-5	-313	6	1	132	-633	-7380	-8762	nan	nan	nan	nan	95	175
236010	11	-6	-313	5	1	132	-599	-7436	-8686	nan	nan	nan	nan	93	172
236050	11	-7	-313	5	1	132	-610	-7325	-8584	nan	nan	nan	nan	102	181
236090	11	-6	-312	6	1	132	-644	-7369	-8724	nan	nan	nan	nan	100	180
236130	11	-8	-313	6	1	133	-644	-7391	-8712	nan	nan	nan	nan	98	178
236172	12	-6	-315	5	1	132	-656	-7369	-8610	nan	nan	nan	nan	99	180
236212	11	-7	-314	6	1	132	-587	-7481	-8597	nan	nan	nan	nan	99	179
236252	11	-6	-313	5	1	132	-633	-7414	-8559	nan	nan	nan	nan	97	176
236292	11	-7	-315	6	1	132	-633	-7347	-8533	nan	nan	nan	nan	99	178
236332	11	-6	-314	7	1	132	-621	-7458	-8610	nan	nan	nan	nan	99	179
236372	12	-7	-314	5	1	133	-644	-7347	-8648	nan	nan	nan	nan	100	179
236412	12	-6	-314	6	2	132	-610	-7380	-8610	nan	nan	nan	nan	101	181
236454	11	-7	-314	5	1	132	-599	-7380	-8648	nan	nan	nan	nan	98	178
236494	13	-6	-314	6	1	132	-690	-7358	-8648	nan	nan	nan	nan	99	178
236534	11	-7	-314	5	1	132	-564	-7314	-8584	nan	nan	nan	nan	98	177
236574	12	-7	-313	6	1	132	-599	-7380	-8610	nan	nan	nan	nan	95	174
236614	12	-7	-314	6	1	132	-610	-7402	-8610	nan	nan	nan	nan	96	175
236654	11	-7	-314	6	2	132	-690	-7391	-8597	nan	nan	nan	nan	97	176
236694	12	-5	-313	6	1	132	-679	-7380	-8597	nan	nan	nan	nan	95	174
236734	11	-6	-313	5	1	132	-633	-7336	-8559	nan	nan	nan	nan	95	173
236776	12	-6	-313	6	1	132	-587	-7436	-8686	nan	nan	nan	nan	95	176
236816	12	-7	-314	5	1	132	-656	-7358	-8635	nan	nan	nan	nan	99	178
236856	11	-6	-314	6	1	132	-690	-7425	-8597	nan	nan	nan	nan	96	174
236896	11	-7	-314	6	1	132	-599	-7314	-8584	nan	nan	nan	nan	94	173
236936	12	-7	-313	6	1	132	-599	-7336	-8674	nan	nan	nan	nan	98	176
236976	12	-6	-312	5	1	132	-656	-7391	-8597	nan	nan	nan	nan	98	176
237016	11	-7	-314	6	1	132	-633	-7347	-8635	nan	nan	nan	nan	100	178
237058	11	-7	-313	6	1	132	-668	-7414	-8572	nan	nan	nan	nan	99	181
237098	11	-6	-313	5	1	132	-644	-7402	-8622	nan	nan	nan	nan	97	176
237141	12	-7	-315	5	1	132	-656	-7425	-8584	nan	nan	nan	nan	100	184
237181	12	-7	-313	6	1	132	-610	-7369	-8635	nan	nan	nan	nan	106	186
237221	12	-6	-313	6	1	132	-587	-7358	-8597	nan	nan	nan	nan	99	179
237261	11	-6	-313	6	1	132	-690	-7425	-8572	nan	nan	nan	nan	99	180
237301	11	-6	-313	6	1	132	-621	-7369	-8648	nan	nan	nan	nan	101	180
237341	11	-7	-314	6	2	132	-644	-7447	-8597	nan	nan	nan	nan	97	177
237384	12	-7	-312	6	2	132	-656	-7402	-8622	nan	nan	nan	nan	104	187
237424	11	-7	-313	6	1	132	-621	-7436	-8610	nan	nan	nan	nan	102	184
237464	11	-6	-313	6	1	132	-668	-7447	-8622	nan	nan	nan	nan	107	187
237504	12	-7	-313	6	1	132	-621	-7347	-8559	nan	nan	nan	nan	100	181
237544	12	-7	-314	5	1	133	-610	-7347	-8559	nan	nan	nan	nan	97	177
237584	12	-6	-313	6	1	132	-576	-7391	-8597	nan	nan	nan	nan	94	175
237624	12	-7	-312	5	1	132	-702	-7503	-8635	nan	nan	nan	nan	109	188
237664	11	-6	-313	6	1	132	-633	-7414	-8622	nan	nan	nan	nan	108	188
237706	11	-6	-314	6	1	132	-644	-7425	-8674	nan	nan	nan	nan	104	188
237746	12	-7	-314	6	1	132	-690	-7447	-8597	nan	nan	nan	nan	103	184
237786	11	-8	-316	6	1	132	-599	-7358	-8584	nan	nan	nan	nan	98	179
237826	13	-6	-313	6	1	132	-564	-7380	-8610	nan	nan	nan	nan	97	178
237866	12	-8	-314	6	1	132	-633	-7402	-8572	nan	nan	nan	nan	98	178
237906	11	-7	-314	6	1	132	-644	-7325	-8597	nan	nan	nan	nan	101	181
237946	11	-6	-313	6	1	132	-644	-7358	-8699	nan	nan	nan	nan	98	179
237988	11	-6	-313	6	1	133	-668	-7458	-8622	nan	nan	nan	nan	104	186
238028	12	-7	-312	5	1	132	-679	-7314	-8674	nan	nan	nan	nan	106	186
238068	11	-7	-315	5	1	132	-668	-7369	-8660	nan	nan	nan	nan	105	186
238108	12	-6	-313	5	1	132	-656	-7458	-8674	nan	nan	nan	nan	110	190
238148	12	-6	-314	5	1	132	-679	-7425	-8584	nan	nan	nan	nan	100	181
238188	12	-7	-314	5	1	132	-599	-7347	-8584	nan	nan	nan	nan	96	177
238228	11	-7	-314	6	1	132	-621	-7325	-8648	nan	nan	nan	nan	106	185
238268	12	-7	-312	6	1	132	-610	-7391	-8674	nan	nan	nan	nan	105	185
238310	11	-6	-314	5	1	132	-656	-7458	-8674	nan	nan	nan	nan	104	186
238350	12	-6	-314	6	1	132	-690	-7347	-8597	nan	nan	nan	nan	99	180
238390	12	-7	-314	6	1	132	-656	-7425	-8648	nan	nan	nan	nan	103	183
238430	11	-6	-314	5	1	132	-702	-7402	-8660	nan	nan	nan	nan	102	182
238470	12	-7	-314	6	1	132	-599	-7402	-8686	nan	nan	nan	nan	95	176
238510	11	-6	-314	6	2	132	-552	-7358	-8622	nan	nan	nan	nan	95	175
238550	11	-6	-316	6	1	132	-576	-7458	-8635	nan	nan	nan	nan	101	180
238592	12	-6	-314	5	1	133	-668	-7358	-8572	nan	nan	nan	nan	95	176
238632	11	-7	-314	5	1	132	-610	-7380	-8635	nan	nan	nan	nan	101	180
238672	11	-7	-311	5	2	132	-587	-7391	-8635	nan	nan	nan	nan	97	177
238712	12	-6	-314	7	1	132	-576	-7458	-8674	nan	nan	nan	nan	103	182
238752	11	-7	-313	5	1	132	-610	-7469	-8635	nan	nan	nan	nan	106	184
238792	12	-7	-314	5	1	132	-587	-7358	-8547	nan	nan	nan	nan	97	178
238832	11	-7	-314	7	1	132	-621	-7391	-8622	nan	nan	nan	nan	104	183
238872	12	-7	-314	6	1	132	-610	-7458	-8648	nan	nan	nan	nan	108	187
238914	12	-8	-316	5	1	132	-633	-7336	-8610	nan	nan	nan	nan	100	182
238954	11	-5	-314	5	1	132	-633	-7303	-8597	nan	nan	nan	nan	98	178
238994	10	-7	-311	5	1	132	-621	-7402	-8648	nan	nan	nan	nan	98	178
239034	10	-6	-313	5	1	132	-621	-7391	-8674	nan	nan	nan	nan	97	177
239074	12	-7	-314	6	1	132	-644	-7425	-8584	nan	nan	nan	nan	94	173
239114	12	-7	-313	6	1	132	-610	-7325	-8584	nan	nan	nan	nan	100	178
239154	13	-7	-314	5	1	132	-587	-7414	-8597	nan	nan	nan	nan	96	175
239196	11	-6	-313	5	1	132	-599	-7358	-8635	nan	nan	nan	nan	98	180
239236	12	-6	-314	5	1	132	-621	-7391	-8495	nan	nan	nan	nan	93	172
239276	11	-7	-313	6	1	132	-644	-7303	-8724	nan	nan	nan	nan	99	177
239316	12	-6	-312	5	1	132	-587	-7314	-8686	nan	nan	nan	nan	92	171
239356	12	-6	-315	6	1	132	-621	-7402	-8622	nan	nan	nan	nan	94	173
239396	10	-6	-314	6	1	132	-633	-7314	-8686	nan	nan	nan	nan	95	174
239436	11	-7	-313	5	1	132	-656	-7380	-8610	nan	nan	nan	nan	97	175
239476	11	-6	-315	5	1	132	-599	-7347	-8610	nan	nan	nan	nan	92	171
239518	11	-7	-313	6	1	132	-633	-7336	-8660	nan	nan	nan	nan	97	179
239591	11	-7	-314	6	1	132	-610	-7369	-8660	nan	nan	nan	nan	105	220
239631	11	-8	-314	5	1	132	-621	-7369	-8597	nan	nan	nan	nan	109	200
239671	12	-6	-312	6	1	132	-679	-7369	-8572	nan	nan	nan	nan	105	189
239711	11	-7	-315	6	2	132	-599	-7414	-8674	nan	nan	nan	nan	99	181
239751	12	-7	-316	6	1	132	-564	-7391	-8597	nan	nan	nan	nan	99	179
239791	11	-7	-312	6	1	132	-599	-7380	-8572	nan	nan	nan	nan	96	176
239831	11	-6	-314	6	1	132	-587	-7402	-8635	nan	nan	nan	nan	95	174
239873	11	-7	-313	5	1	132	-633	-7369	-8635	nan	nan	nan	nan	103	184
239913	12	-6	-314	6	1	132	-656	-7347	-8712	nan	nan	nan	nan	97	177
239953	11	-7	-313	6	2	132	-633	-7402	-8674	nan	nan	nan	nan	98	177
239993	13	-7	-314	5	1	132	-679	-7414	-8686	nan	nan	nan	nan	98	177
240033	12	-6	-314	6	1	132	-644	-7347	-8686	nan	nan	nan	nan	95	174
240073	11	-7	-317	5	1	132	-621	-7414	-8712	nan	nan	nan	nan	99	177
240113	12	-6	-314	5	1	132	-610	-7358	-8635	nan	nan	nan	nan	98	177
240155	11	-8	-315	5	1	132	-587	-7358	-8597	nan	nan	nan	nan	95	177
240195	11	-5	-314	5	1	132	-610	-7369	-8597	nan	nan	nan	nan	98	177
240235	11	-7	-313	5	2	132	-599	-7447	-8508	nan	nan	nan	nan	93	172
240275	11	-6	-314	6	1	132	-690	-7380	-8648	nan	nan	nan	nan	96	174
240315	11	-8	-314	6	1	132	-610	-7391	-8597	nan	nan	nan	nan	99	178
240355	12	-6	-313	5	1	132	-587	-7391	-8648	nan	nan	nan	nan	97	176
240395	11	-6	-316	5	1	133	-644	-7402	-8622	nan	nan	nan	nan	94	173
240435	12	-7	-314	6	1	132	-599	-7436	-8660	nan	nan	nan	nan	94	172
240477	11	-6	-313	6	1	132	-656	-7414	-8572	nan	nan	nan	nan	99	181
240517	12	-7	-314	6	1	132	-587	-7380	-8674	nan	nan	nan	nan	98	177
240557	13	-6	-311	5	1	132	-656	-7358	-8610	nan	nan	nan	nan	96	175
240597	11	-7	-313	6	1	132	-633	-7347	-8559	nan	nan	nan	nan	94	173
240637	11	-6	-313	5	1	133	-587	-7447	-8648	nan	nan	nan	nan	98	177
240677	12	-7	-314	5	1	132	-564	-7380	-8699	nan	nan	nan	nan	97	176
240717	11	-5	-314	5	1	133	-621	-7325	-8635	nan	nan	nan	nan	100	179
240757	12	-8	-314	5	1	132	-530	-7369	-8584	nan	nan	nan	nan	102	181
240799	13	-7	-313	6	1	133	-576	-7425	-8610	nan	nan	nan	nan	98	183
240839	11	-5	-312	6	1	132	-644	-7380	-8559	nan	nan	nan	nan	91	172
240879	13	-6	-312	6	2	132	-599	-7414	-8699	nan	nan	nan	nan	92	171
240919	12	-7	-314	6	1	132	-621	-7369	-8674	nan	nan	nan	nan	104	182
240959	18	-5	-309	5	1	132	-633	-7447	-8648	nan	nan	nan	nan	100	179
240999	7	-8	-319	6	1	132	-621	-7425	-8622	nan	nan	nan	nan	102	181
241039	10	-7	-318	5	1	132	-610	-7458	-8686	nan	nan	nan	nan	104	183
241081	13	-8	-315	6	1	132	-656	-7369	-8622	nan	nan	nan	nan	112	196
241121	11	-6	-319	5	1	132	-599	-7347	-8483	nan	nan	nan	nan	95	177
241163	12	-7	-315	5	1	132	-541	-7347	-8712	nan	nan	nan	nan	99	183
241202	10	-6	-320	6	2	132	-633	-7436	-8572	nan	nan	nan	nan	97	179
241246	7	-5	-317	6	1	132	-668	-7469	-8483	nan	nan	nan	nan	97	180
241286	12	-7	-315	6	1	132	-621	-7447	-8622	nan	nan	nan	nan	105	186
241326	11	-7	-317	5	3	132	-564	-7402	-8749	nan	nan	nan	nan	101	182
241366	15	-6	-312	6	0	132	-587	-7447	-8724	nan	nan	nan	nan	104	184
241408	12	-8	-313	5	1	133	-541	-7380	-8686	nan	nan	nan	nan	99	181
241448	7	-5	-315	6	2	132	-610	-7414	-8674	nan	nan	nan	nan	100	180
241488	16	-8	-311	6	1	132	-564	-7347	-8622	nan	nan	nan	nan	102	182
241528	9	-5	-311	6	1	132	-621	-7347	-8622	nan	nan	nan	nan	99	180
241568	10	-6	-315	6	1	132	-587	-7414	-8635	nan	nan	nan	nan	96	176
241608	15	-8	-313	5	2	132	-552	-7391	-8699	nan	nan	nan	nan	95	175
241648	10	-5	-315	6	1	132	-610	-7425	-8660	nan	nan	nan	nan	95	174
241690	10	-7	-314	6	1	132	-610	-7358	-8622	nan	nan	nan	nan	100	181
241730	13	-7	-314	5	1	133	-610	-7369	-8648	nan	nan	nan	nan	107	186
241770	10	-7	-315	6	1	132	-633	-7436	-8584	nan	nan	nan	nan	101	181
241810	11	-6	-314	6	1	132	-599	-7380	-8648	nan	nan	nan	nan	98	178
241850	11	-7	-313	6	1	132	-564	-7402	-8699	nan	nan	nan	nan	97	176
241890	11	-7	-313	6	2	132	-644	-7347	-8660	nan	nan	nan	nan	94	174
241930	11	-7	-313	5	2	132	-576	-7325	-8674	nan	nan	nan	nan	101	180
241970	11	-7	-314	5	1	132	-599	-7458	-8635	nan	nan	nan	nan	101	180
242012	11	-7	-315	5	1	132	-702	-7414	-8660	nan	nan	nan	nan	103	184
242052	12	-8	-312	6	2	132	-610	-7369	-8635	nan	nan	nan	nan	106	185
242092	13	-7	-312	5	1	132	-576	-7391	-8584	nan	nan	nan	nan	97	177
242132	12	-8	-314	6	1	132	-564	-7325	-8597	nan	nan	nan	nan	102	181
242172	11	-6	-315	6	1	132	-564	-7303	-8533	nan	nan	nan	nan	97	177
242212	13	-8	-313	5	2	132	-656	-7380	-8660	nan	nan	nan	nan	99	178
242252	11	-7	-313	6	1	132	-599	-7336	-8572	nan	nan	nan	nan	96	175
242292	12	-6	-314	6	1	132	-552	-7447	-8674	nan	nan	nan	nan	98	177
242334	12	-7	-314	6	1	132	-564	-7369	-8559	nan	nan	nan	nan	99	181
242374	12	-8	-314	5	1	132	-713	-7414	-8597	nan	nan	nan	nan	98	177
242414	11	-7	-315	6	2	132	-610	-7402	-8584	nan	nan	nan	nan	96	175
242454	13	-7	-314	6	1	132	-587	-7447	-8674	nan	nan	nan	nan	97	176
242494	12	-7	-314	6	1	132	-621	-7380	-8559	nan	nan	nan	nan	93	173
242534	12	-6	-314	6	1	131	-587	-7325	-8610	nan	nan	nan	nan	98	177
242574	12	-7	-314	5	1	132	-621	-7402	-8674	nan	nan	nan	nan	98	177
242616	12	-7	-314	6	1	132	-656	-7314	-8660	nan	nan	nan	nan	99	182
242656	11	-7	-313	5	1	132	-644	-7402	-8635	nan	nan	nan	nan	95	174
242696	11	-6	-313	5	1	132	-576	-7391	-8610	nan	nan	nan	nan	94	173
242736	12	-7	-313	6	1	133	-552	-7402	-8635	nan	nan	nan	nan	93	172
242776	12	-7	-314	5	1	132	-621	-7303	-8597	nan	nan	nan	nan	99	178
242816	12	-7	-314	6	1	132	-587	-7380	-8674	nan	nan	nan	nan	98	177
242856	12	-7	-312	5	1	132	-576	-7402	-8660	nan	nan	nan	nan	92	172
242896	12	-7	-314	6	1	132	-530	-7380	-8648	nan	nan	nan	nan	99	177
242938	12	-7	-313	5	0	132	-656	-7336	-8635	nan	nan	nan	nan	103	187
242978	11	-8	-314	6	1	132	-587	-7402	-8699	nan	nan	nan	nan	93	174
243018	12	-7	-313	5	1	132	-621	-7402	-8699	nan	nan	nan	nan	96	176
243058	12	-6	-313	7	2	132	-576	-7402	-8674	nan	nan	nan	nan	93	173
243098	12	-7	-315	5	1	132	-564	-7358	-8686	nan	nan	nan	nan	97	176
243138	12	-6	-314	6	1	132	-621	-7336	-8635	nan	nan	nan	nan	98	177
243178	12	-6	-313	6	1	132	-530	-7402	-8648	nan	nan	nan	nan	99	178
243218	12	-7	-313	5	1	132	-587	-7291	-8660	nan	nan	nan	nan	99	178
243256	13	-7	-315	5	1	132	-690	-7425	-8622	nan	nan	nan	nan	100	175
243296	13	-7	-312	5	1	132	-668	-7380	-8572	nan	nan	nan	nan	100	179
243336	11	-6	-313	6	1	132	-633	-7380	-8584	nan	nan	nan	nan	96	175
243376	12	-7	-314	5	1	132	-621	-7347	-8508	nan	nan	nan	nan	97	176
243416	12	-6	-314	6	1	133	-610	-7391	-8648	nan	nan	nan	nan	97	176
243456	13	-8	-313	5	1	132	-576	-7402	-8610	nan	nan	nan	nan	94	173
243496	12	-7	-316	6	1	132	-668	-7369	-8572	nan	nan	nan	nan	101	179
243538	10	-7	-313	5	1	132	-656	-7380	-8635	nan	nan	nan	nan	104	189
243578	13	-7	-315	6	1	132	-495	-7336	-8660	nan	nan	nan	nan	100	180
243617	11	-8	-313	5	1	132	-564	-7358	-8572	nan	nan	nan	nan	99	179
243688	13	-7	-312	5	1	132	-644	-7358	-8686	nan	nan	nan	nan	101	213
243728	12	-7	-313	6	1	132	-621	-7391	-8699	nan	nan	nan	nan	103	193
243768	11	-7	-312	5	1	132	-633	-7358	-8610	nan	nan	nan	nan	100	184
243808	12	-7	-313	5	1	132	-587	-7369	-8660	nan	nan	nan	nan	99	180
243848	12	-7	-313	5	1	132	-633	-7347	-8584	nan	nan	nan	nan	98	178
243890	11	-7	-313	5	1	132	-530	-7402	-8737	nan	nan	nan	nan	94	176
243930	11	-5	-313	6	2	132	-644	-7358	-8686	nan	nan	nan	nan	92	171
243970	12	-7	-313	5	1	132	-644	-7369	-8674	nan	nan	nan	nan	100	178
244010	12	-7	-314	5	1	132	-621	-7369	-8648	nan	nan	nan	nan	105	184
244050	11	-6	-313	6	2	132	-541	-7391	-8660	nan	nan	nan	nan	94	174
244090	11	-6	-314	6	1	132	-587	-7314	-8699	nan	nan	nan	nan	92	171
244130	12	-7	-313	6	2	132	-564	-7458	-8622	nan	nan	nan	nan	104	182
244172	11	-6	-314	5	1	132	-621	-7325	-8674	nan	nan	nan	nan	103	185
244212	11	-6	-314	6	1	133	-668	-7380	-8648	nan	nan	nan	nan	98	177
244252	13	-6	-313	5	1	132	-599	-7380	-8635	nan	nan	nan	nan	94	173
244292	12	-6	-313	6	1	132	-644	-7347	-8674	nan	nan	nan	nan	94	173
244332	12	-7	-314	4	1	132	-552	-7336	-8660	nan	nan	nan	nan	93	172
244372	11	-7	-313	6	2	132	-656	-7314	-8635	nan	nan	nan	nan	99	178
244412	12	-7	-313	6	1	132	-599	-7358	-8622	nan	nan	nan	nan	97	176
244452	12	-7	-314	5	1	133	-656	-7414	-8686	nan	nan	nan	nan	98	177
244494	11	-7	-313	6	1	132	-576	-7369	-8610	nan	nan	nan	nan	100	183
244534	12	-7	-312	5	1	132	-576	-7425	-8508	nan	nan	nan	nan	94	174
244574	10	-5	-314	6	1	132	-644	-7336	-8584	nan	nan	nan	nan	92	172
244614	11	-7	-313	6	1	132	-610	-7336	-8622	nan	nan	nan	nan	100	178
244654	12	-7	-315	5	1	132	-621	-7402	-8648	nan	nan	nan	nan	98	177
244694	11	-6	-313	6	1	132	-552	-7369	-8660	nan	nan	nan	nan	97	176
244734	12	-6	-313	6	1	132	-633	-7358	-8559	nan	nan	nan	nan	93	173
244774	12	-7	-313	5	1	132	-633	-7425	-8635	nan	nan	nan	nan	98	176
244811	12	-7	-314	5	1	132	-633	-7425	-8660	nan	nan	nan	nan	97	173
244851	11	-7	-314	5	1	133	-610	-7414	-8635	nan	nan	nan	nan	101	178
244891	12	-8	-314	5	1	132	-541	-7380	-8610	nan	nan	nan	nan	98	177
244931	11	-6	-313	6	1	132	-668	-7436	-8635	nan	nan	nan	nan	96	175
244971	11	-7	-315	5	1	132	-587	-7402	-8572	nan	nan	nan	nan	92	171
245011	12	-7	-313	6	1	132	-587	-7314	-8572	nan	nan	nan	nan	93	172
245051	11	-7	-314	6	1	132	-599	-7436	-8686	nan	nan	nan	nan	94	172
245093	12	-6	-314	6	1	131	-587	-7481	-8572	nan	nan	nan	nan	95	178
245133	12	-7	-313	6	1	132	-610	-7436	-8597	nan	nan	nan	nan	98	177
245173	12	-7	-312	5	2	132	-587	-7347	-8597	nan	nan	nan	nan	95	173
245213	13	-7	-314	6	1	132	-599	-7358	-8597	nan	nan	nan	nan	95	174
245253	11	-7	-312	5	1	132	-599	-7358	-8597	nan	nan	nan	nan	94	172
245293	10	-5	-313	6	1	132	-621	-7436	-8674	nan	nan	nan	nan	98	177
245333	11	-7	-312	5	1	132	-610	-7336	-8635	nan	nan	nan	nan	101	180
245376	12	-6	-314	5	1	133	-610	-7380	-8635	nan	nan	nan	nan	100	186
245419	11	-6	-312	6	1	132	-633	-7380	-8674	nan	nan	nan	nan	102	188
245459	12	-7	-313	6	1	132	-633	-7436	-8775	nan	nan	nan	nan	103	186
245499	11	-6	-313	6	1	132	-599	-7358	-8674	nan	nan	nan	nan	101	183
245539	11	-7	-313	5	1	132	-541	-7402	-8712	nan	nan	nan	nan	98	179
245579	12	-6	-315	5	1	132	-610	-7314	-8699	nan	nan	nan	nan	100	181
245619	10	-7	-315	6	2	132	-621	-7414	-8724	nan	nan	nan	nan	104	184
245659	11	-7	-315	5	1	132	-599	-7414	-8622	nan	nan	nan	nan	102	183
245701	13	-7	-314	6	1	132	-610	-7314	-8635	nan	nan	nan	nan	104	187
245741	10	-8	-316	6	1	132	-656	-7303	-8584	nan	nan	nan	nan	106	186
245781	11	-7	-313	6	1	132	-644	-7380	-8686	nan	nan	nan	nan	98	181
245821	12	-7	-314	5	1	132	-621	-7369	-8660	nan	nan	nan	nan	103	184
245861	11	-7	-315	5	1	132	-564	-7402	-8610	nan	nan	nan	nan	99	180
245901	13	-7	-312	5	1	132	-668	-7402	-8635	nan	nan	nan	nan	99	180
245941	12	-7	-315	6	1	132	-599	-7391	-8597	nan	nan	nan	nan	97	178
245981	10	-8	-313	6	1	132	-576	-7380	-8597	nan	nan	nan	nan	97	178
246023	12	-7	-314	6	1	132	-552	-7391	-8674	nan	nan	nan	nan	98	181
246063	12	-7	-313	5	0	132	-599	-7391	-8635	nan	nan	nan	nan	99	180
246103	12	-7	-315	5	0	132	-610	-7391	-8635	nan	nan	nan	nan	103	183
246143	13	-6	-315	6	0	132	-610	-7391	-8712	nan	nan	nan	nan	102	183
246183	11	-6	-313	6	1	132	-599	-7402	-8635	nan	nan	nan	nan	98	179
246223	11	-6	-313	6	1	132	-610	-7336	-8686	nan	nan	nan	nan	95	176
246263	12	-7	-314	6	2	132	-610	-7380	-8660	nan	nan	nan	nan	98	178
246303	11	-7	-313	5	1	132	-587	-7314	-8674	nan	nan	nan	nan	98	178
246341	11	-6	-314	6	1	132	-576	-7358	-8699	nan	nan	nan	nan	95	174
246381	12	-7	-314	6	1	132	-599	-7347	-8712	nan	nan	nan	nan	97	176
246421	12	-7	-313	6	1	132	-599	-7358	-8712	nan	nan	nan	nan	97	177
246461	10	-7	-312	5	1	132	-621	-7314	-8686	nan	nan	nan	nan	100	180
246501	12	-7	-313	5	1	132	-621	-7391	-8648	nan	nan	nan	nan	102	182
246541	12	-7	-316	5	1	132	-576	-7380	-8597	nan	nan	nan	nan	97	178
246581	10	-7	-312	5	1	132	-599	-7447	-8648	nan	nan	nan	nan	101	182
246623	12	-6	-313	5	1	132	-610	-7436	-8597	nan	nan	nan	nan	97	180
246663	11	-6	-314	5	1	132	-587	-7414	-8648	nan	nan	nan	nan	101	181
246703	11	-7	-312	6	1	132	-610	-7347	-8660	nan	nan	nan	nan	101	182
246743	11	-7	-313	6	1	132	-656	-7303	-8622	nan	nan	nan	nan	108	187
246783	11	-7	-314	5	2	132	-656	-7436	-8686	nan	nan	nan	nan	104	185
246823	12	-7	-312	6	1	132	-587	-7414	-8610	nan	nan	nan	nan	99	180
246863	12	-8	-314	5	1	132	-633	-7391	-8584	nan	nan	nan	nan	100	181
246903	10	-6	-314	5	1	132	-656	-7358	-8648	nan	nan	nan	nan	100	181
246945	11	-7	-313	5	2	132	-633	-7447	-8674	nan	nan	nan	nan	99	181
246985	12	-7	-315	7	1	132	-668	-7402	-8610	nan	nan	nan	nan	97	176
247025	11	-5	-314	5	1	132	-610	-7447	-8635	nan	nan	nan	nan	99	179
247065	11	-6	-315	6	1	132	-599	-7358	-8597	nan	nan	nan	nan	98	178
247105	11	-7	-312	5	1	132	-633	-7380	-8674	nan	nan	nan	nan	101	181
247145	12	-6	-314	6	1	132	-633	-7380	-8660	nan	nan	nan	nan	95	175
247185	11	-6	-315	5	2	132	-599	-7391	-8674	nan	nan	nan	nan	94	174
247227	12	-6	-316	5	1	132	-621	-7402	-8648	nan	nan	nan	nan	95	176
247267	12	-7	-313	5	1	132	-644	-7369	-8660	nan	nan	nan	nan	96	175
247307	11	-7	-314	6	1	132	-690	-7492	-8572	nan	nan	nan	nan	98	177
247347	12	-7	-312	5	1	132	-610	-7380	-8686	nan	nan	nan	nan	99	178
247387	11	-7	-313	6	1	132	-610	-7380	-8674	nan	nan	nan	nan	101	180
247427	10	-7	-314	5	1	132	-644	-7303	-8635	nan	nan	nan	nan	101	180
247467	12	-7	-314	5	1	132	-656	-7369	-8635	nan	nan	nan	nan	103	181
247507	12	-6	-314	5	1	132	-599	-7269	-8699	nan	nan	nan	nan	101	181
247549	12	-7	-313	6	1	132	-656	-7347	-8635	nan	nan	nan	nan	101	184
247589	11	-6	-313	5	1	132	-587	-7391	-8547	nan	nan	nan	nan	94	174
247629	12	-6	-312	6	1	132	-633	-7347	-8635	nan	nan	nan	nan	100	178
247669	11	-6	-314	5	2	132	-621	-7402	-8686	nan	nan	nan	nan	92	172
247709	12	-7	-313	6	1	132	-552	-7402	-8660	nan	nan	nan	nan	91	171
247749	12	-6	-313	6	0	132	-552	-7358	-8699	nan	nan	nan	nan	93	172
247819	11	-7	-314	5	0	132	-576	-7325	-8572	nan	nan	nan	nan	106	222
